Date_dmy,Time_Relative_sf,Observation,Subject,Tb,Ta,Tc,Ts,Tb.Ta,Tb.Tc,Tb.Ts,treat,mi_hier,mark,nm
27-04-2018,32406.69,n3138,Male ¡´,16.6,16,16.2,16,0.6,0.4,0.6,maggot,3,o,n3138 o
27-04-2018,33005.67,n3138,Male ¡´,16.6,16.1,16.4,16.1,0.5,0.2,0.5,maggot,3,o,n3138 o
27-04-2018,33605.66,n3138,Male ¡´,16.6,16.1,16.3,16,0.5,0.3,0.6,maggot,3,o,n3138 o
27-04-2018,36006.67,n3138,Male ¡´,16.7,16.2,16.4,16.1,0.5,0.3,0.6,maggot,3,o,n3138 o
14-09-2016,627.851,n3161,Male ¡´,19.3,17.6,17.6,NA,1.7,1.7,NA,control,2,o,n3161 o
14-09-2016,632.457,n3161,Male ¡´,19.3,17.7,17.7,NA,1.6,1.6,NA,control,2,o,n3161 o
14-09-2016,719.6,n3161,Male ¡´,18.9,17.7,17.7,NA,1.2,1.2,NA,control,2,o,n3161 o
14-09-2016,900.04,n3161,Male ¡´,19.7,17.8,17.8,NA,1.9,1.9,NA,control,2,o,n3161 o
14-09-2016,1080.18,n3161,Male ¡´,22.4,17.6,17.7,NA,4.8,4.7,NA,control,2,o,n3161 o
14-09-2016,1259.64,n3161,Male ¡´,20.4,17.6,17.7,NA,2.8,2.7,NA,control,2,o,n3161 o
14-09-2016,1980.35,n3161,Male ¡´,21.1,17.7,17.8,NA,3.4,3.3,NA,control,2,o,n3161 o
14-09-2016,2160.59,n3161,Male ¡´,21.1,17.7,17.7,NA,3.4,3.4,NA,control,2,o,n3161 o
14-09-2016,2339.66,n3161,Male ¡´,19.5,17.6,17.8,NA,1.9,1.7,NA,control,2,o,n3161 o
14-09-2016,2700.13,n3161,Male ¡´,22.2,17.6,17.8,NA,4.6,4.4,NA,control,2,o,n3161 o
14-09-2016,3061.03,n3161,Male ¡´,19.6,17.5,17.7,NA,2.1,1.9,NA,control,2,o,n3161 o
14-09-2016,3239.87,n3161,Male ¡´,18.8,17.6,17.8,NA,1.2,1,NA,control,2,o,n3161 o
14-09-2016,4319.75,n3161,Male ¡´,17.2,17.5,17.6,NA,-0.3,-0.4,NA,control,2,o,n3161 o
14-09-2016,4860.86,n3161,Male ¡´,18.1,17.5,17.6,NA,0.6,0.5,NA,control,2,o,n3161 o
14-09-2016,5040.76,n3161,Male ¡´,18.3,17.4,17.5,NA,0.9,0.8,NA,control,2,o,n3161 o
14-09-2016,5400.53,n3161,Male ¡´,18.1,17.5,17.7,NA,0.6,0.4,NA,control,2,o,n3161 o
14-09-2016,5580.66,n3161,Male ¡´,17.8,17.3,17.4,NA,0.5,0.4,NA,control,2,o,n3161 o
14-09-2016,6120.97,n3161,Male ¡´,17.8,17.5,17.6,NA,0.3,0.2,NA,control,2,o,n3161 o
14-09-2016,6300.41,n3161,Male ¡´,17.8,17.5,17.6,NA,0.3,0.2,NA,control,2,o,n3161 o
14-09-2016,6481.11,n3161,Male ¡´,17.8,17.4,17.5,NA,0.4,0.3,NA,control,2,o,n3161 o
14-09-2016,6661.18,n3161,Male ¡´,17.9,17.4,17.5,NA,0.5,0.4,NA,control,2,o,n3161 o
14-09-2016,6841.41,n3161,Male ¡´,18,17.4,17.5,NA,0.6,0.5,NA,control,2,o,n3161 o
14-09-2016,7021.42,n3161,Male ¡´,17.7,17.4,17.5,NA,0.3,0.2,NA,control,2,o,n3161 o
14-09-2016,7201.42,n3161,Male ¡´,17.8,17.5,17.6,NA,0.3,0.2,NA,control,2,o,n3161 o
14-09-2016,7380.75,n3161,Male ¡´,17.7,17.4,17.5,NA,0.3,0.2,NA,control,2,o,n3161 o
20-04-2018,10801.59,n3161,Male ¡´,16.6,16.5,16.5,16.7,0.1,0.1,-0.1,control,2,o,n3161 o
20-04-2018,11401.07,n3161,Male ¡´,16.4,16.4,16.4,16.6,0,0,-0.2,control,2,o,n3161 o
14-09-2016,328.626,n3162,Male ¡´,18.7,17.8,17.7,NA,0.9,1,NA,control,1,o,n3162 o
14-09-2016,346.883,n3162,Male ¡´,19.3,17.7,17.6,NA,1.6,1.7,NA,control,1,o,n3162 o
14-09-2016,359.133,n3162,Male ¡´,19.1,17.7,17.6,NA,1.4,1.5,NA,control,1,o,n3162 o
14-09-2016,539.335,n3162,Male ¡´,18.8,17.7,17.5,NA,1.1,1.3,NA,control,1,o,n3162 o
14-09-2016,719.504,n3162,Male ¡´,18.4,17.5,17.5,NA,0.9,0.9,NA,control,1,o,n3162 o
14-09-2016,1259.38,n3162,Male ¡´,18.9,17.7,17.6,NA,1.2,1.3,NA,control,1,o,n3162 o
14-09-2016,1439.71,n3162,Male ¡´,18.6,17.6,17.6,NA,1,1,NA,control,1,o,n3162 o
14-09-2016,1619.65,n3162,Male ¡´,18.9,17.7,17.7,NA,1.2,1.2,NA,control,1,o,n3162 o
14-09-2016,1799.72,n3162,Male ¡´,20,17.5,17.5,NA,2.5,2.5,NA,control,1,o,n3162 o
14-09-2016,2339.49,n3162,Male ¡´,19.2,17.5,17.5,NA,1.7,1.7,NA,control,1,o,n3162 o
14-09-2016,2520.23,n3162,Male ¡´,18.2,17.6,17.7,NA,0.6,0.5,NA,control,1,o,n3162 o
14-09-2016,2700.13,n3162,Male ¡´,18.2,17.6,17.6,NA,0.6,0.6,NA,control,1,o,n3162 o
14-09-2016,2880.43,n3162,Male ¡´,18.1,17.6,17.6,NA,0.5,0.5,NA,control,1,o,n3162 o
14-09-2016,3059.83,n3162,Male ¡´,18.3,17.6,17.6,NA,0.7,0.7,NA,control,1,o,n3162 o
14-09-2016,3239.87,n3162,Male ¡´,17.7,17.6,17.6,NA,0.1,0.1,NA,control,1,o,n3162 o
14-09-2016,3600.01,n3162,Male ¡´,17.9,17.5,17.6,NA,0.4,0.3,NA,control,1,o,n3162 o
14-09-2016,3779.81,n3162,Male ¡´,18,17.6,17.7,NA,0.4,0.3,NA,control,1,o,n3162 o
14-09-2016,3958.91,n3162,Male ¡´,17.6,17.5,17.6,NA,0.1,0,NA,control,1,o,n3162 o
14-09-2016,4139.04,n3162,Male ¡´,17.8,17.6,17.6,NA,0.2,0.2,NA,control,1,o,n3162 o
14-09-2016,4319.38,n3162,Male ¡´,17.6,17.4,17.5,NA,0.2,0.1,NA,control,1,o,n3162 o
14-09-2016,4499.38,n3162,Male ¡´,17.9,17.5,17.6,NA,0.4,0.3,NA,control,1,o,n3162 o
14-09-2016,4679.72,n3162,Male ¡´,17.9,17.6,17.6,NA,0.3,0.3,NA,control,1,o,n3162 o
14-09-2016,4860.22,n3162,Male ¡´,17.8,17.6,17.6,NA,0.2,0.2,NA,control,1,o,n3162 o
14-09-2016,5039.42,n3162,Male ¡´,17.8,17.5,17.5,NA,0.3,0.3,NA,control,1,o,n3162 o
14-09-2016,5219.69,n3162,Male ¡´,17.7,17.5,17.6,NA,0.2,0.1,NA,control,1,o,n3162 o
14-09-2016,5579.83,n3162,Male ¡´,17.9,17.4,17.5,NA,0.5,0.4,NA,control,1,o,n3162 o
14-09-2016,5760.43,n3162,Male ¡´,17.7,17.5,17.5,NA,0.2,0.2,NA,control,1,o,n3162 o
14-09-2016,5939.37,n3162,Male ¡´,17.8,17.5,17.5,NA,0.3,0.3,NA,control,1,o,n3162 o
14-09-2016,6119.47,n3162,Male ¡´,17.6,17.4,17.4,NA,0.2,0.2,NA,control,1,o,n3162 o
14-09-2016,6300.07,n3162,Male ¡´,17.7,17.4,17.4,NA,0.3,0.3,NA,control,1,o,n3162 o
14-09-2016,6480.51,n3162,Male ¡´,17.6,17.3,17.3,NA,0.3,0.3,NA,control,1,o,n3162 o
14-09-2016,6839.88,n3162,Male ¡´,17.6,17.2,17.3,NA,0.4,0.3,NA,control,1,o,n3162 o
14-09-2016,7019.95,n3162,Male ¡´,17.7,17.2,17.3,NA,0.5,0.4,NA,control,1,o,n3162 o
14-09-2016,7199.75,n3162,Male ¡´,17.7,17.3,17.4,NA,0.4,0.3,NA,control,1,o,n3162 o
14-09-2016,7740.02,n3162,Male ¡´,17.2,17.1,17.1,NA,0.1,0.1,NA,control,1,o,n3162 o
20-04-2018,12000.92,n3162,Male ¡´,16.1,16.1,16.2,16.2,0,-0.1,-0.1,control,1,o,n3162 o
07-09-2016,-53.84,n3175,Male ¡´,17.2,17.7,17.4,NA,-0.5,-0.2,NA,maggot,3,o,n3175 o
07-09-2016,-38.721,n3175,Male ¡´,17.2,17.6,17.3,NA,-0.4,-0.1,NA,maggot,3,o,n3175 o
07-09-2016,719.238,n3175,Male ¡´,18,17.5,17.4,NA,0.5,0.6,NA,maggot,3,o,n3175 o
07-09-2016,2341.09,n3175,Male ¡´,18.3,17.4,17.6,NA,0.9,0.7,NA,maggot,3,o,n3175 o
07-09-2016,2520.96,n3175,Male ¡´,17.9,17.4,17.5,NA,0.5,0.4,NA,maggot,3,o,n3175 o
07-09-2016,2700.2,n3175,Male ¡´,17.9,17.4,17.5,NA,0.5,0.4,NA,maggot,3,o,n3175 o
07-09-2016,3060.83,n3175,Male ¡´,18.1,17.2,17.4,NA,0.9,0.7,NA,maggot,3,o,n3175 o
07-09-2016,3421.14,n3175,Male ¡´,18.1,17.5,17.8,NA,0.6,0.3,NA,maggot,3,o,n3175 o
07-09-2016,3600.84,n3175,Male ¡´,17.8,17.4,17.7,NA,0.4,0.1,NA,maggot,3,o,n3175 o
07-09-2016,3779.34,n3175,Male ¡´,17.9,17.4,17.7,NA,0.5,0.2,NA,maggot,3,o,n3175 o
07-09-2016,3959.78,n3175,Male ¡´,17.8,17.4,17.7,NA,0.4,0.1,NA,maggot,3,o,n3175 o
07-09-2016,4140.01,n3175,Male ¡´,17.9,17.3,17.6,NA,0.6,0.3,NA,maggot,3,o,n3175 o
07-09-2016,4320.18,n3175,Male ¡´,17.7,17.2,17.6,NA,0.5,0.1,NA,maggot,3,o,n3175 o
07-09-2016,4500.75,n3175,Male ¡´,17.7,17.2,17.5,NA,0.5,0.2,NA,maggot,3,o,n3175 o
07-09-2016,4680.29,n3175,Male ¡´,17.7,17.3,17.6,NA,0.4,0.1,NA,maggot,3,o,n3175 o
07-09-2016,4859.92,n3175,Male ¡´,17.7,17.4,17.6,NA,0.3,0.1,NA,maggot,3,o,n3175 o
07-09-2016,5040.22,n3175,Male ¡´,17.6,17.3,17.6,NA,0.3,0,NA,maggot,3,o,n3175 o
07-09-2016,5220.53,n3175,Male ¡´,17.6,17.4,17.7,NA,0.2,-0.1,NA,maggot,3,o,n3175 o
07-09-2016,5400.66,n3175,Male ¡´,17.9,17.3,17.6,NA,0.6,0.3,NA,maggot,3,o,n3175 o
07-09-2016,5580.56,n3175,Male ¡´,17.8,17.3,17.6,NA,0.5,0.2,NA,maggot,3,o,n3175 o
07-09-2016,5760.17,n3175,Male ¡´,17.9,17.4,17.7,NA,0.5,0.2,NA,maggot,3,o,n3175 o
07-09-2016,5940.4,n3175,Male ¡´,17.7,17.2,17.5,NA,0.5,0.2,NA,maggot,3,o,n3175 o
07-09-2016,6300.87,n3175,Male ¡´,17.7,17.3,17.7,NA,0.4,0,NA,maggot,3,o,n3175 o
07-09-2016,6481.24,n3175,Male ¡´,17.8,17.3,17.6,NA,0.5,0.2,NA,maggot,3,o,n3175 o
07-09-2016,6661.08,n3175,Male ¡´,17.8,17.3,17.6,NA,0.5,0.2,NA,maggot,3,o,n3175 o
07-09-2016,6841.08,n3175,Male ¡´,17.8,17.3,17.7,NA,0.5,0.1,NA,maggot,3,o,n3175 o
07-09-2016,7021.02,n3175,Male ¡´,17.9,17.2,17.6,NA,0.7,0.3,NA,maggot,3,o,n3175 o
07-09-2016,7201.02,n3175,Male ¡´,17.7,17.2,17.5,NA,0.5,0.2,NA,maggot,3,o,n3175 o
07-09-2016,7380.89,n3175,Male ¡´,17.8,17.2,17.5,NA,0.6,0.3,NA,maggot,3,o,n3175 o
05-09-2016,-25.262,n3176,Male ¡´,17,17.4,17.5,NA,-0.4,-0.5,NA,maggot,1,o,n3176 o
05-09-2016,12.454,n3176,Male ¡´,17.2,17.4,17.5,NA,-0.2,-0.3,NA,maggot,1,o,n3176 o
05-09-2016,179.84,n3176,Male ¡´,17.4,17.4,17.5,NA,0,-0.1,NA,maggot,1,o,n3176 o
05-09-2016,360.009,n3176,Male ¡´,17.5,17.4,17.6,NA,0.1,-0.1,NA,maggot,1,o,n3176 o
05-09-2016,540.312,n3176,Male ¡´,17.9,17.4,17.5,NA,0.5,0.4,NA,maggot,1,o,n3176 o
05-09-2016,720.31,n3176,Male ¡´,17.7,17.4,17.5,NA,0.3,0.2,NA,maggot,1,o,n3176 o
05-09-2016,899.75,n3176,Male ¡´,18,17.4,17.5,NA,0.6,0.5,NA,maggot,1,o,n3176 o
05-09-2016,1079.98,n3176,Male ¡´,18.6,17.4,17.5,NA,1.2,1.1,NA,maggot,1,o,n3176 o
05-09-2016,1259.99,n3176,Male ¡´,18.3,17.4,17.5,NA,0.9,0.8,NA,maggot,1,o,n3176 o
05-09-2016,1439.99,n3176,Male ¡´,18.4,17.2,17.4,NA,1.2,1,NA,maggot,1,o,n3176 o
05-09-2016,1620.36,n3176,Male ¡´,18.5,17.3,17.5,NA,1.2,1,NA,maggot,1,o,n3176 o
05-09-2016,1800.06,n3176,Male ¡´,18.9,17.4,17.5,NA,1.5,1.4,NA,maggot,1,o,n3176 o
05-09-2016,1980.03,n3176,Male ¡´,21.5,17.2,17.3,NA,4.3,4.2,NA,maggot,1,o,n3176 o
05-09-2016,2160.5,n3176,Male ¡´,22.1,17.3,17.5,NA,4.8,4.6,NA,maggot,1,o,n3176 o
05-09-2016,2340.77,n3176,Male ¡´,20.4,17.4,17.6,NA,3,2.8,NA,maggot,1,o,n3176 o
05-09-2016,2520.84,n3176,Male ¡´,19.2,17.4,17.6,NA,1.8,1.6,NA,maggot,1,o,n3176 o
05-09-2016,2700,n3176,Male ¡´,19,17.3,17.5,NA,1.7,1.5,NA,maggot,1,o,n3176 o
05-09-2016,2880.24,n3176,Male ¡´,19.2,17.4,17.6,NA,1.8,1.6,NA,maggot,1,o,n3176 o
05-09-2016,3060.38,n3176,Male ¡´,19,17.2,17.4,NA,1.8,1.6,NA,maggot,1,o,n3176 o
05-09-2016,3240.48,n3176,Male ¡´,19.1,17.2,17.3,NA,1.9,1.8,NA,maggot,1,o,n3176 o
05-09-2016,3421.25,n3176,Male ¡´,18.7,17.3,17.4,NA,1.4,1.3,NA,maggot,1,o,n3176 o
05-09-2016,3600.78,n3176,Male ¡´,17.9,17.1,17.4,NA,0.8,0.5,NA,maggot,1,o,n3176 o
05-09-2016,3779.42,n3176,Male ¡´,18.3,17.2,17.5,NA,1.1,0.8,NA,maggot,1,o,n3176 o
05-09-2016,3959.72,n3176,Male ¡´,18.2,17.2,17.5,NA,1,0.7,NA,maggot,1,o,n3176 o
05-09-2016,4320.19,n3176,Male ¡´,17.8,17.3,17.6,NA,0.5,0.2,NA,maggot,1,o,n3176 o
05-09-2016,4500.39,n3176,Male ¡´,17.8,17.2,17.5,NA,0.6,0.3,NA,maggot,1,o,n3176 o
05-09-2016,4679.23,n3176,Male ¡´,17.9,17.1,17.4,NA,0.8,0.5,NA,maggot,1,o,n3176 o
05-09-2016,4859.86,n3176,Male ¡´,19.1,17.1,17.4,NA,2,1.7,NA,maggot,1,o,n3176 o
05-09-2016,5039.97,n3176,Male ¡´,18.2,17.1,17.4,NA,1.1,0.8,NA,maggot,1,o,n3176 o
05-09-2016,5220.47,n3176,Male ¡´,17.7,17.1,17.4,NA,0.6,0.3,NA,maggot,1,o,n3176 o
05-09-2016,5401.07,n3176,Male ¡´,17.8,17.1,17.4,NA,0.7,0.4,NA,maggot,1,o,n3176 o
05-09-2016,5579.87,n3176,Male ¡´,17.6,17.1,17.4,NA,0.5,0.2,NA,maggot,1,o,n3176 o
05-09-2016,5760.04,n3176,Male ¡´,17,17.2,17.5,NA,-0.2,-0.5,NA,maggot,1,o,n3176 o
05-09-2016,5940.31,n3176,Male ¡´,17.5,17,17.3,NA,0.5,0.2,NA,maggot,1,o,n3176 o
05-09-2016,6120.65,n3176,Male ¡´,17.6,17.1,17.4,NA,0.5,0.2,NA,maggot,1,o,n3176 o
05-09-2016,6300.78,n3176,Male ¡´,17.4,17,17.2,NA,0.4,0.2,NA,maggot,1,o,n3176 o
05-09-2016,6481.08,n3176,Male ¡´,17.5,16.9,17.2,NA,0.6,0.3,NA,maggot,1,o,n3176 o
05-09-2016,6659.82,n3176,Male ¡´,17.8,17,17.3,NA,0.8,0.5,NA,maggot,1,o,n3176 o
05-09-2016,6840.39,n3176,Male ¡´,17.6,17,17.2,NA,0.6,0.4,NA,maggot,1,o,n3176 o
05-09-2016,7020.46,n3176,Male ¡´,17.9,17,17.3,NA,0.9,0.6,NA,maggot,1,o,n3176 o
05-09-2016,7200.69,n3176,Male ¡´,18.9,17,17.3,NA,1.9,1.6,NA,maggot,1,o,n3176 o
05-09-2016,7380.46,n3176,Male ¡´,17.6,17.1,17.4,NA,0.5,0.2,NA,maggot,1,o,n3176 o
05-09-2016,7559.76,n3176,Male ¡´,17.6,17,17.3,NA,0.6,0.3,NA,maggot,1,o,n3176 o
05-09-2016,7740.1,n3176,Male ¡´,17.6,17,17.2,NA,0.6,0.4,NA,maggot,1,o,n3176 o
05-09-2016,7920.07,n3176,Male ¡´,17.3,16.8,17.1,NA,0.5,0.2,NA,maggot,1,o,n3176 o
05-09-2016,8280.7,n3176,Male ¡´,16.8,16.5,16.8,NA,0.3,0,NA,maggot,1,o,n3176 o
05-09-2016,8459.91,n3176,Male ¡´,16.7,16.4,17.7,NA,0.3,-1,NA,maggot,1,o,n3176 o
18-04-2018,11400.57,n3176,Male ¡´,15.9,15.8,16,15.8,0.1,-0.1,0.1,maggot,1,o,n3176 o
18-04-2018,12000.99,n3176,Male ¡´,16.1,15.8,16,15.9,0.3,0.1,0.2,maggot,1,o,n3176 o
18-04-2018,12601.07,n3176,Male ¡´,16.1,15.7,15.9,15.8,0.4,0.2,0.3,maggot,1,o,n3176 o
18-04-2018,13201.26,n3176,Male ¡´,15.9,15.7,15.8,15.7,0.2,0.1,0.2,maggot,1,o,n3176 o
18-04-2018,13801.31,n3176,Male ¡´,15.7,15.7,15.9,15.7,0,-0.2,0,maggot,1,o,n3176 o
18-04-2018,14401.13,n3176,Male ¡´,15.9,15.5,15.7,15.6,0.4,0.2,0.3,maggot,1,o,n3176 o
18-04-2018,21602.21,n3176,Male ¡´,16,15.7,15.9,15.7,0.3,0.1,0.3,maggot,1,o,n3176 o
18-04-2018,23402.4,n3176,Male ¡´,15.9,15.6,15.8,15.6,0.3,0.1,0.3,maggot,1,o,n3176 o
18-04-2018,24002.25,n3176,Male ¡´,16.2,15.8,16,15.8,0.4,0.2,0.4,maggot,1,o,n3176 o
18-04-2018,25202.39,n3176,Male ¡´,15.7,15.6,15.8,15.6,0.1,-0.1,0.1,maggot,1,o,n3176 o
18-04-2018,32406.31,n3176,Male ¡´,16.3,15.6,15.9,15.6,0.7,0.4,0.7,maggot,1,o,n3176 o
18-04-2018,33605.21,n3176,Male ¡´,16.1,15.5,15.8,15.4,0.6,0.3,0.7,maggot,1,o,n3176 o
18-04-2018,34206,n3176,Male ¡´,16.4,15.7,16,15.6,0.7,0.4,0.8,maggot,1,o,n3176 o
18-04-2018,34805.75,n3176,Male ¡´,16.4,15.7,16.1,15.7,0.7,0.3,0.7,maggot,1,o,n3176 o
18-04-2018,35405.7,n3176,Male ¡´,16.1,15.5,15.9,15.5,0.6,0.2,0.6,maggot,1,o,n3176 o
18-04-2018,36006.32,n3176,Male ¡´,16.3,15.5,15.8,15.5,0.8,0.5,0.8,maggot,1,o,n3176 o
31-08-2016,153.739,n3199,Male ¡´,17.2,17.2,17.2,NA,0,0,NA,control,1,o,n3199 o
31-08-2016,167.791,n3199,Male ¡´,17.1,17.2,17.1,NA,-0.1,0,NA,control,1,o,n3199 o
31-08-2016,358.975,n3199,Male ¡´,19.3,17.2,17.1,NA,2.1,2.2,NA,control,1,o,n3199 o
31-08-2016,539.611,n3199,Male ¡´,18.9,17,17,NA,1.9,1.9,NA,control,1,o,n3199 o
31-08-2016,899.72,n3199,Male ¡´,19,17.3,17.2,NA,1.7,1.8,NA,control,1,o,n3199 o
31-08-2016,1078.92,n3199,Male ¡´,19.6,17.2,17.2,NA,2.4,2.4,NA,control,1,o,n3199 o
31-08-2016,1259.22,n3199,Male ¡´,18.2,17,17.1,NA,1.2,1.1,NA,control,1,o,n3199 o
31-08-2016,1439.72,n3199,Male ¡´,17.5,17.1,17.1,NA,0.4,0.4,NA,control,1,o,n3199 o
31-08-2016,1620.06,n3199,Male ¡´,18.2,17.1,17.1,NA,1.1,1.1,NA,control,1,o,n3199 o
31-08-2016,1800.16,n3199,Male ¡´,18.2,17,17,NA,1.2,1.2,NA,control,1,o,n3199 o
31-08-2016,1980.33,n3199,Male ¡´,17.8,17,17,NA,0.8,0.8,NA,control,1,o,n3199 o
31-08-2016,2339.5,n3199,Male ¡´,17.7,17.1,17.1,NA,0.6,0.6,NA,control,1,o,n3199 o
31-08-2016,2519.97,n3199,Male ¡´,17.5,17,17,NA,0.5,0.5,NA,control,1,o,n3199 o
31-08-2016,2700.07,n3199,Male ¡´,17.8,17.1,17.2,NA,0.7,0.6,NA,control,1,o,n3199 o
31-08-2016,3059.71,n3199,Male ¡´,17.4,17,17,NA,0.4,0.4,NA,control,1,o,n3199 o
31-08-2016,3239.68,n3199,Male ¡´,17.3,17.1,17.1,NA,0.2,0.2,NA,control,1,o,n3199 o
31-08-2016,3420.15,n3199,Male ¡´,17.8,17.1,17.3,NA,0.7,0.5,NA,control,1,o,n3199 o
31-08-2016,3600.08,n3199,Male ¡´,17.7,17.2,17.2,NA,0.5,0.5,NA,control,1,o,n3199 o
31-08-2016,3779.68,n3199,Male ¡´,17.5,17.1,17.2,NA,0.4,0.3,NA,control,1,o,n3199 o
31-08-2016,3959.12,n3199,Male ¡´,17.7,17.2,17.2,NA,0.5,0.5,NA,control,1,o,n3199 o
31-08-2016,4139.65,n3199,Male ¡´,17.7,17,17.1,NA,0.7,0.6,NA,control,1,o,n3199 o
31-08-2016,4319.69,n3199,Male ¡´,18.7,17,17,NA,1.7,1.7,NA,control,1,o,n3199 o
31-08-2016,4680.06,n3199,Male ¡´,17.6,17,17.1,NA,0.6,0.5,NA,control,1,o,n3199 o
31-08-2016,4860.5,n3199,Male ¡´,17.7,17.1,17.1,NA,0.6,0.6,NA,control,1,o,n3199 o
31-08-2016,5039.53,n3199,Male ¡´,17.9,17.1,17.1,NA,0.8,0.8,NA,control,1,o,n3199 o
31-08-2016,5219.7,n3199,Male ¡´,17.5,17,17,NA,0.5,0.5,NA,control,1,o,n3199 o
31-08-2016,5400.07,n3199,Male ¡´,17.6,17.1,17.1,NA,0.5,0.5,NA,control,1,o,n3199 o
31-08-2016,5580.21,n3199,Male ¡´,17.5,17,17.1,NA,0.5,0.4,NA,control,1,o,n3199 o
31-08-2016,6120.05,n3199,Male ¡´,17.7,16.8,16.8,NA,0.9,0.9,NA,control,1,o,n3199 o
31-08-2016,6479.92,n3199,Male ¡´,17.2,16.9,16.9,NA,0.3,0.3,NA,control,1,o,n3199 o
31-08-2016,6660.55,n3199,Male ¡´,17.2,16.7,16.7,NA,0.5,0.5,NA,control,1,o,n3199 o
31-08-2016,7020.06,n3199,Male ¡´,17.3,16.9,17,NA,0.4,0.3,NA,control,1,o,n3199 o
31-08-2016,7199.99,n3199,Male ¡´,17.4,17,17.1,NA,0.4,0.3,NA,control,1,o,n3199 o
31-08-2016,7380.06,n3199,Male ¡´,17.5,17,17.1,NA,0.5,0.4,NA,control,1,o,n3199 o
31-08-2016,7560.23,n3199,Male ¡´,17.4,17.1,17.2,NA,0.3,0.2,NA,control,1,o,n3199 o
31-08-2016,7740.7,n3199,Male ¡´,17.4,16.9,17,NA,0.5,0.4,NA,control,1,o,n3199 o
16-04-2018,11400.81,n3199,Male ¡´,16.2,15.8,15.9,15.9,0.4,0.3,0.3,control,1,o,n3199 o
16-04-2018,12000.33,n3199,Male ¡´,16,15.7,15.7,15.8,0.3,0.3,0.2,control,1,o,n3199 o
16-04-2018,13201.06,n3199,Male ¡´,15.9,15.7,15.6,15.7,0.2,0.3,0.2,control,1,o,n3199 o
16-04-2018,13801.02,n3199,Male ¡´,16.5,15.7,15.6,15.8,0.8,0.9,0.7,control,1,o,n3199 o
16-04-2018,14401.47,n3199,Male ¡´,16.2,15.6,15.6,15.7,0.6,0.6,0.5,control,1,o,n3199 o
16-04-2018,21601.72,n3199,Male ¡´,16.2,15.6,15.6,15.8,0.6,0.6,0.4,control,1,o,n3199 o
16-04-2018,24002.52,n3199,Male ¡´,16.3,15.7,15.8,15.9,0.6,0.5,0.4,control,1,o,n3199 o
16-04-2018,24602.881,n3199,Male ¡´,16.5,15.8,16,15.9,0.7,0.5,0.6,control,1,o,n3199 o
16-04-2018,34806.8,n3199,Male ¡´,16.2,15.7,15.6,15.7,0.5,0.6,0.5,control,1,o,n3199 o
16-04-2018,35406.21,n3199,Male ¡´,16.2,15.7,15.7,15.8,0.5,0.5,0.4,control,1,o,n3199 o
31-08-2016,2813.21,n3200,Male ¡´,16.4,17.1,17,NA,-0.7,-0.6,NA,control,3,o,n3200 o
31-08-2016,2830.27,n3200,Male ¡´,16.7,17,17,NA,-0.3,-0.3,NA,control,3,o,n3200 o
31-08-2016,2880.47,n3200,Male ¡´,17.3,17.1,17.1,NA,0.2,0.2,NA,control,3,o,n3200 o
31-08-2016,3060.4,n3200,Male ¡´,18.5,17.1,17.1,NA,1.4,1.4,NA,control,3,o,n3200 o
31-08-2016,3240.07,n3200,Male ¡´,19.9,17.2,17.2,NA,2.7,2.7,NA,control,3,o,n3200 o
31-08-2016,3420.11,n3200,Male ¡´,19,17.2,17.1,NA,1.8,1.9,NA,control,3,o,n3200 o
31-08-2016,3599.77,n3200,Male ¡´,18,17.3,17.2,NA,0.7,0.8,NA,control,3,o,n3200 o
31-08-2016,3779.88,n3200,Male ¡´,17.7,17.2,17.2,NA,0.5,0.5,NA,control,3,o,n3200 o
31-08-2016,3960.41,n3200,Male ¡´,17.5,17.2,17.2,NA,0.3,0.3,NA,control,3,o,n3200 o
31-08-2016,4500.12,n3200,Male ¡´,17.3,17.2,17.2,NA,0.1,0.1,NA,control,3,o,n3200 o
31-08-2016,4680.35,n3200,Male ¡´,17.7,17.4,17.3,NA,0.3,0.4,NA,control,3,o,n3200 o
31-08-2016,4860.82,n3200,Male ¡´,17.7,17.4,17.4,NA,0.3,0.3,NA,control,3,o,n3200 o
31-08-2016,5040.83,n3200,Male ¡´,17.9,17.5,17.4,NA,0.4,0.5,NA,control,3,o,n3200 o
31-08-2016,5580.57,n3200,Male ¡´,17.4,17.2,17.2,NA,0.2,0.2,NA,control,3,o,n3200 o
31-08-2016,5760.84,n3200,Male ¡´,17.2,17.2,17.2,NA,0,0,NA,control,3,o,n3200 o
31-08-2016,6300.37,n3200,Male ¡´,16.9,17.1,17.2,NA,-0.2,-0.3,NA,control,3,o,n3200 o
31-08-2016,6480.71,n3200,Male ¡´,17.1,17.1,17.1,NA,0,0,NA,control,3,o,n3200 o
31-08-2016,6841.18,n3200,Male ¡´,17.3,17.3,17.3,NA,0,0,NA,control,3,o,n3200 o
31-08-2016,7380.82,n3200,Male ¡´,17.3,17.1,17.2,NA,0.2,0.1,NA,control,3,o,n3200 o
18-07-2016,1980.49,n3243,Male ¡´,17.6,17.5,17.5,NA,0.1,0.1,NA,control,3,o,n3243 o
18-07-2016,2323.81,n3243,Male ¡´,17.9,17.5,17.5,NA,0.4,0.4,NA,control,3,o,n3243 o
